replication,tau_pooled,tau_within_length,tau_score_length,tau_cvss_length
348,0.06666666666666667,0.14074074074074075,-0.42076376459228254,0.14948186373673195
349,-0.05747126436781609,-0.05185185185185185,-0.37647284200362124,0.04982728791224399
350,0.04367816091954023,0.022222222222222223,-0.2878909968262986,0.08858184517732264
351,0.1724137931034483,0.0962962962962963,-0.4096910339451172,-0.038754557265078655
352,0.22298850574712645,0.15555555555555556,-0.3487910153857079,-0.2380637089140546
353,0.15862068965517243,0.14074074074074075,-0.16609095970747995,0.10519094114807064
354,0.14482758620689656,0.14074074074074075,-0.5425638017111012,-0.02214546129433066
355,-0.12183908045977011,-0.022222222222222223,-0.35986374603287324,0.18823642100181062
356,-0.016091954022988506,-0.0962962962962963,-0.3321819194149599,-0.09411821050090531
357,-0.1632183908045977,-0.037037037037037035,-0.6034638202705105,0.24360007423763727
358,-0.04827586206896552,-0.17037037037037037,-0.2214546129433066,-0.1605545943838973
359,0.167816091954023,0.24444444444444444,-0.5647092630054318,0.04429092258866132
360,-0.1724137931034483,-0.18518518518518517,-0.21591824761972395,0.05536365323582665
361,-0.034482758620689655,-0.037037037037037035,-0.2546728048848026,-0.005536365323582665
362,-0.04367816091954023,-0.06666666666666667,-0.16609095970747995,0.07197274920657465
363,0.04827586206896552,-0.037037037037037035,-0.5038092444460225,-0.16609095970747995
364,0.2,0.21481481481481482,-0.33771828473854254,-0.01107273064716533
365,-0.1632183908045977,-0.05185185185185185,-0.27681826617913324,0.13287276776598397
366,-0.006896551724137931,-0.007407407407407408,-0.21591824761972395,0.05536365323582665
367,-0.17701149425287357,-0.18518518518518517,-0.48166378315169184,0.21591824761972395
368,-0.06666666666666667,-0.06666666666666667,-0.3930819379743692,0.027681826617913324
369,-0.06666666666666667,-0.007407407407407408,-0.29342736214988124,0.10519094114807064
370,-0.10804597701149425,-0.022222222222222223,-0.33771828473854254,0.3045000927970466
371,-0.1310344827586207,-0.05185185185185185,-0.4152273992686999,0.1107273064716533
372,-0.0896551724137931,-0.1259259259259259,-0.1605545943838973,-0.03321819194149599
373,-0.25057471264367814,-0.2740740740740741,-0.33771828473854254,0.038754557265078655
374,-0.21839080459770116,-0.15555555555555556,-0.05536365323582665,0.3045000927970466
375,-0.09425287356321839,-0.06666666666666667,-0.13840913308956662,-0.06090001855940932
376,0.07126436781609195,0.037037037037037035,-0.22699097826688927,-0.09965457582448797
377,-0.0022988505747126436,0.037037037037037035,-0.4152273992686999,0.07750911453015731
378,0.06206896551724138,-0.08148148148148149,-0.35432738070929054,-0.14948186373673195
379,0.25517241379310346,0.25925925925925924,0.005536365323582665,-0.005536365323582665
380,-0.09425287356321839,-0.22962962962962963,-0.32664555409137724,-0.16609095970747995
381,-0.14022988505747128,-0.18518518518518517,-0.49827287912243984,0.01107273064716533
382,0.05747126436781609,0.05185185185185185,-0.4318364952394479,-0.07197274920657465
383,-0.016091954022988506,0.05185185185185185,-0.5093456097696052,0.11626367179523596
384,0.02528735632183908,0.17037037037037037,-0.07197274920657465,0.027681826617913324
385,0.22298850574712645,0.037037037037037035,-0.35432738070929054,-0.17716369035464527
386,0.08045977011494253,0.0962962962962963,-0.2878909968262986,0.11626367179523596
387,-0.09885057471264368,-0.06666666666666667,-0.09411821050090531,-0.07750911453015731
388,-0.04367816091954023,-0.007407407407407408,-0.07750911453015731,0.2712819008555506
389,-0.006896551724137931,0.05185185185185185,-0.4096910339451172,0.1273364024424013
390,0.034482758620689655,-0.007407407407407408,-0.38754557265078654,-0.16609095970747995
391,-0.10804597701149425,-0.05185185185185185,-0.5647092630054318,0.17716369035464527
392,-0.2367816091954023,-0.18518518518518517,-0.34325465006212524,0.2712819008555506
393,0.006896551724137931,-0.1259259259259259,-0.37093647668003854,-0.016609095970747997
394,0.06206896551724138,0.15555555555555556,-0.2823546315027159,0.02214546129433066
395,0.10804597701149425,0.06666666666666667,-0.42076376459228254,0.038754557265078655
396,0.006896551724137931,0.022222222222222223,-0.4429092258866132,0.02214546129433066
397,0.18160919540229886,0.1259259259259259,-0.3820092073272039,-0.18823642100181062
398,-0.03908045977011494,-0.05185185185185185,-0.46505468718094384,0.005536365323582665
399,0.2597701149425287,0.28888888888888886,-0.2878909968262986,-0.08304547985373997
400,0.10344827586206896,-0.05185185185185185,-0.3820092073272039,-0.26020917020838524
401,0.0896551724137931,0.022222222222222223,-0.2546728048848026,-0.19930915164897595
402,0.10804597701149425,0.1111111111111111,-0.4152273992686999,-0.005536365323582665
403,-0.18160919540229886,-0.2740740740740741,-0.32664555409137724,0.12180003711881864
404,-0.08045977011494253,0.007407407407407408,-0.32664555409137724,0.10519094114807064
405,-0.04367816091954023,-0.06666666666666667,-0.34325465006212524,-0.09411821050090531
406,0.19540229885057472,0.15555555555555556,-0.42076376459228254,-0.07750911453015731
407,0.1310344827586207,0.21481481481481482,-0.22699097826688927,0.038754557265078655
408,-0.2827586206896552,-0.4222222222222222,-0.24913643956121992,-0.07750911453015731
409,-0.03908045977011494,-0.14074074074074075,-0.38754557265078654,0.04982728791224399
410,-0.052873563218390804,-0.1259259259259259,-0.31003645812062924,-0.06090001855940932
411,0.05747126436781609,0.14074074074074075,-0.43737286056303054,0.09965457582448797
412,-0.2413793103448276,-0.14074074074074075,-0.3155728234442119,0.18823642100181062
413,0.0022988505747126436,0.0962962962962963,-0.4429092258866132,0.03321819194149599
414,-0.052873563218390804,-0.06666666666666667,-0.3211091887677946,-0.09411821050090531
415,0.29195402298850576,0.28888888888888886,-0.1439454984131493,-0.1439454984131493
416,-0.11724137931034483,-0.2,-0.29342736214988124,-0.04982728791224399
417,-0.06666666666666667,-0.037037037037037035,-0.19930915164897595,0.21038188229614127
418,0.02528735632183908,0.15555555555555556,-0.37093647668003854,0.19930915164897595
419,0.10804597701149425,0.14074074074074075,-0.48720014847527454,-0.01107273064716533
420,0.14022988505747128,0.18518518518518517,-0.4152273992686999,-0.027681826617913324
421,-0.06666666666666667,-0.037037037037037035,-0.35986374603287324,0.08304547985373997
422,-0.0022988505747126436,-0.05185185185185185,-0.33771828473854254,0.03321819194149599
423,0.034482758620689655,0.0962962962962963,-0.3155728234442119,0.09965457582448797
424,0.04367816091954023,0.14074074074074075,-0.4318364952394479,-0.01107273064716533
425,0.167816091954023,0.18518518518518517,-0.23252734359047192,-0.27681826617913324
426,0.09885057471264368,0.18518518518518517,-0.27681826617913324,-0.13840913308956662
427,0.03908045977011494,0.0962962962962963,-0.09411821050090531,-0.06090001855940932
428,-0.011494252873563218,-0.022222222222222223,-0.05536365323582665,-0.027681826617913324
429,0.029885057471264367,-0.05185185185185185,-0.42076376459228254,-0.1439454984131493
430,0.020689655172413793,-0.0962962962962963,-0.3986183032979519,-0.027681826617913324
431,0.07586206896551724,0.0962962962962963,-0.35986374603287324,0.08304547985373997
432,-0.24597701149425288,-0.28888888888888886,-0.4429092258866132,0.08858184517732264
433,-0.04367816091954023,-0.1259259259259259,-0.3045000927970466,-0.04429092258866132
434,0.05747126436781609,-0.06666666666666667,-0.06090001855940932,0.04429092258866132
435,-0.07126436781609195,-0.08148148148148149,-0.6422183775355892,0.08858184517732264
436,-0.14482758620689656,-0.4074074074074074,-0.2823546315027159,-0.2048455169725586
437,0.034482758620689655,0.05185185185185185,-0.3930819379743692,0.10519094114807064
438,-0.22758620689655173,-0.2740740740740741,-0.2989637274734639,0.19377278632539327
439,-0.02528735632183908,-0.1259259259259259,-0.4263001299158652,-0.03321819194149599
440,0.029885057471264367,-0.08148148148148149,-0.3654001113564559,-0.26574553553196795
441,0.17701149425287357,0.15555555555555556,-0.02214546129433066,0.04429092258866132
442,0.135632183908046,0.14074074074074075,-0.3321819194149599,-0.01107273064716533
443,0.016091954022988506,-0.007407407407407408,-0.34325465006212524,-0.06643638388299199
444,0.167816091954023,0.08148148148148149,-0.2048455169725586,-0.03321819194149599
445,0.09425287356321839,0.0962962962962963,-0.17716369035464527,-0.1107273064716533
446,-0.19540229885057472,-0.18518518518518517,-0.3986183032979519,0.2546728048848026
447,-0.04827586206896552,-0.037037037037037035,-0.2048455169725586,0.038754557265078655
448,-0.034482758620689655,0.037037037037037035,-0.42076376459228254,-0.02214546129433066
449,-0.02528735632183908,-0.007407407407407408,-0.26020917020838524,0.07750911453015731
450,0.029885057471264367,0.022222222222222223,-0.24913643956121992,-0.13287276776598397
451,-0.011494252873563218,0.007407407407407408,-0.40415466862153454,0.04429092258866132
452,-0.15862068965517243,-0.1111111111111111,-0.2546728048848026,0.07197274920657465
453,0.1310344827586207,0.2,-0.19377278632539327,-0.01107273064716533
454,-0.029885057471264367,0.05185185185185185,-0.26020917020838524,0.07197274920657465
455,-0.04367816091954023,-0.1259259259259259,-0.38754557265078654,-0.13840913308956662
456,-0.034482758620689655,-0.06666666666666667,-0.22699097826688927,0.0
457,0.08045977011494253,-0.0962962962962963,-0.5093456097696052,-0.15501822906031462
458,0.14022988505747128,0.05185185185185185,-0.45398195653377854,-0.08304547985373997
459,0.2735632183908046,0.34814814814814815,-0.17716369035464527,-0.2214546129433066
460,-0.029885057471264367,0.007407407407407408,-0.2214546129433066,0.005536365323582665
461,0.07586206896551724,-0.022222222222222223,-0.26574553553196795,-0.2878909968262986
462,-0.04827586206896552,-0.022222222222222223,-0.2546728048848026,0.19377278632539327
463,-0.07586206896551724,-0.06666666666666667,-0.3155728234442119,-0.07197274920657465
464,0.03908045977011494,-0.06666666666666667,-0.2712819008555506,-0.23252734359047192
465,-0.02528735632183908,0.022222222222222223,0.02214546129433066,0.09411821050090531
466,-0.08505747126436781,-0.1259259259259259,-0.37093647668003854,-0.08304547985373997
467,0.18620689655172415,0.2,-0.13287276776598397,-0.2048455169725586
468,-0.20919540229885059,-0.17037037037037037,-0.19930915164897595,0.13287276776598397
469,0.03908045977011494,-0.022222222222222223,-0.2546728048848026,-0.16609095970747995
470,-0.12643678160919541,-0.14074074074074075,-0.35432738070929054,0.01107273064716533
471,0.020689655172413793,0.007407407407407408,-0.46505468718094384,0.03321819194149599
472,-0.2367816091954023,-0.2740740740740741,-0.4595183218573612,0.07750911453015731
473,0.029885057471264367,-0.037037037037037035,-0.2214546129433066,-0.06090001855940932
474,0.034482758620689655,0.05185185185185185,-0.4318364952394479,0.17716369035464527
475,-0.011494252873563218,0.022222222222222223,-0.32664555409137724,-0.038754557265078655
476,-0.14482758620689656,-0.022222222222222223,-0.19930915164897595,0.06643638388299199
477,0.10344827586206896,0.17037037037037037,-0.2546728048848026,0.07197274920657465
478,0.06666666666666667,-0.05185185185185185,-0.24913643956121992,0.038754557265078655
479,-0.12643678160919541,-0.0962962962962963,-0.4318364952394479,0.08304547985373997
480,0.10344827586206896,-0.06666666666666667,-0.38754557265078654,-0.10519094114807064
481,-0.06206896551724138,-0.037037037037037035,-0.43737286056303054,0.19930915164897595
482,0.03908045977011494,0.1259259259259259,-0.4761274178281092,0.1107273064716533
483,0.18620689655172415,0.17037037037037037,0.016609095970747997,0.04429092258866132
484,0.011494252873563218,-0.007407407407407408,-0.16609095970747995,-0.10519094114807064
485,-0.06666666666666667,-0.007407407407407408,-0.18270005567822795,0.09411821050090531
486,-0.14022988505747128,-0.22962962962962963,-0.5093456097696052,-0.005536365323582665
487,-0.11264367816091954,-0.3037037037037037,-0.16609095970747995,0.06643638388299199
488,0.034482758620689655,0.007407407407407408,-0.1605545943838973,0.04429092258866132
489,0.1632183908045977,0.22962962962962963,-0.26020917020838524,-0.038754557265078655
490,0.034482758620689655,0.022222222222222223,-0.3654001113564559,-0.03321819194149599
491,-0.10344827586206896,-0.05185185185185185,-0.12180003711881864,0.19377278632539327
492,-0.26436781609195403,-0.28888888888888886,-0.3930819379743692,0.09411821050090531
493,-0.10804597701149425,0.1259259259259259,-0.45398195653377854,0.21038188229614127
494,0.03908045977011494,0.007407407407407408,-0.3986183032979519,-0.2214546129433066
495,-0.0022988505747126436,0.037037037037037035,-0.4429092258866132,0.016609095970747997
496,-0.10804597701149425,-0.14074074074074075,-0.2712819008555506,0.18270005567822795
497,-0.07126436781609195,-0.007407407407407408,-0.37093647668003854,0.17716369035464527
498,-0.05747126436781609,-0.007407407407407408,-0.4318364952394479,0.03321819194149599
499,-0.15402298850574714,-0.21481481481481482,-0.4263001299158652,-0.02214546129433066
500,-0.167816091954023,-0.2,-0.14948186373673195,0.26574553553196795
501,0.3057471264367816,0.21481481481481482,-0.18823642100181062,-0.15501822906031462
502,-0.10344827586206896,-0.06666666666666667,-0.40415466862153454,0.11626367179523596
503,-0.14022988505747128,-0.1259259259259259,-0.5702456283290145,0.1273364024424013
504,-0.21379310344827587,-0.24444444444444444,-0.38754557265078654,0.05536365323582665
505,0.167816091954023,0.22962962962962963,-0.48720014847527454,-0.038754557265078655
506,0.12643678160919541,0.06666666666666667,-0.2823546315027159,-0.1107273064716533
507,-0.020689655172413793,-0.08148148148148149,-0.3986183032979519,-0.09411821050090531
508,0.06206896551724138,0.14074074074074075,-0.3654001113564559,0.07750911453015731
509,0.06206896551724138,0.0962962962962963,-0.32664555409137724,-0.08858184517732264
510,-0.029885057471264367,-0.007407407407407408,-0.09965457582448797,0.1439454984131493
511,-0.12643678160919541,-0.14074074074074075,-0.13287276776598397,0.03321819194149599
512,0.12183908045977011,0.1259259259259259,-0.3986183032979519,-0.1439454984131493
513,-0.07586206896551724,-0.05185185185185185,-0.2989637274734639,0.08304547985373997
514,-0.19080459770114944,-0.17037037037037037,-0.26574553553196795,-0.16609095970747995
515,-0.052873563218390804,-0.18518518518518517,-0.2214546129433066,-0.1605545943838973
516,0.02528735632183908,-0.05185185185185185,-0.27681826617913324,-0.04982728791224399
517,-0.07126436781609195,-0.007407407407407408,-0.32664555409137724,0.02214546129433066
518,-0.21379310344827587,-0.21481481481481482,-0.16609095970747995,0.15501822906031462
519,0.25057471264367814,0.25925925925925924,-0.3986183032979519,-0.21591824761972395
520,-0.09425287356321839,-0.0962962962962963,-0.40415466862153454,0.14948186373673195
521,0.011494252873563218,0.06666666666666667,-0.3321819194149599,-0.16609095970747995
522,0.07586206896551724,0.08148148148148149,-0.49827287912243984,0.09411821050090531
523,-0.016091954022988506,0.022222222222222223,-0.3986183032979519,-0.09411821050090531
524,0.016091954022988506,0.037037037037037035,-0.3045000927970466,-0.03321819194149599
525,-0.02528735632183908,-0.06666666666666667,-0.26020917020838524,-0.06643638388299199
526,0.08505747126436781,0.05185185185185185,-0.4429092258866132,-0.09411821050090531
527,0.12643678160919541,0.022222222222222223,-0.47059105250452654,-0.19377278632539327
528,0.0022988505747126436,0.007407407407407408,-0.31003645812062924,-0.03321819194149599
529,0.167816091954023,0.24444444444444444,-0.2989637274734639,-0.05536365323582665
530,0.09425287356321839,0.05185185185185185,-0.03321819194149599,0.06090001855940932
531,0.06666666666666667,-0.022222222222222223,-0.43737286056303054,-0.2380637089140546
532,0.07586206896551724,0.15555555555555556,-0.26020917020838524,0.1273364024424013
533,0.12643678160919541,0.022222222222222223,-0.35432738070929054,-0.05536365323582665
534,-0.23218390804597702,-0.22962962962962963,-0.24360007423763727,0.07197274920657465
535,-0.12183908045977011,-0.05185185185185185,-0.2214546129433066,0.2712819008555506
536,0.1310344827586207,-0.022222222222222223,-0.3487910153857079,-0.35986374603287324
537,0.08045977011494253,0.037037037037037035,-0.4318364952394479,-0.10519094114807064
538,-0.029885057471264367,-0.08148148148148149,-0.5813183589761798,0.01107273064716533
539,-0.11264367816091954,-0.08148148148148149,-0.24360007423763727,0.04982728791224399
540,0.07586206896551724,0.17037037037037037,-0.33771828473854254,0.17716369035464527
541,-0.167816091954023,-0.037037037037037035,-0.3155728234442119,0.21591824761972395
542,-0.14022988505747128,-0.17037037037037037,-0.35432738070929054,-0.09411821050090531
543,-0.10804597701149425,0.08148148148148149,-0.35432738070929054,0.07197274920657465
544,0.11724137931034483,0.2,-0.11626367179523596,0.09411821050090531
545,0.14022988505747128,0.2740740740740741,-0.19377278632539327,0.19377278632539327
546,0.17701149425287357,0.18518518518518517,0.05536365323582665,-0.07750911453015731
547,0.029885057471264367,0.037037037037037035,-0.2380637089140546,-0.005536365323582665
548,-0.2597701149425287,-0.31851851851851853,-0.15501822906031462,0.027681826617913324
549,-0.09425287356321839,-0.007407407407407408,-0.4263001299158652,0.21591824761972395
550,0.135632183908046,0.06666666666666667,-0.38754557265078654,-0.13840913308956662
551,0.14022988505747128,0.14074074074074075,-0.27681826617913324,0.038754557265078655
552,-0.10344827586206896,0.007407407407407408,-0.5093456097696052,0.19377278632539327
553,-0.1632183908045977,-0.15555555555555556,-0.19377278632539327,0.09965457582448797
554,0.016091954022988506,-0.1111111111111111,-0.15501822906031462,-0.11626367179523596
555,-0.04367816091954023,-0.037037037037037035,-0.17716369035464527,-0.027681826617913324
556,-0.034482758620689655,0.06666666666666667,-0.3930819379743692,0.11626367179523596
557,0.2367816091954023,0.18518518518518517,-0.24360007423763727,-0.29342736214988124
558,-0.09885057471264368,-0.17037037037037037,-0.35432738070929054,-0.01107273064716533
559,-0.09425287356321839,-0.15555555555555556,-0.23252734359047192,-0.1439454984131493
560,0.06206896551724138,0.037037037037037035,-0.21591824761972395,0.08858184517732264
561,-0.14482758620689656,-0.05185185185185185,-0.21038188229614127,0.04429092258866132
562,0.167816091954023,0.25925925925925924,-0.37093647668003854,-0.08858184517732264
563,-0.0896551724137931,0.007407407407407408,-0.5370274363875185,0.17162732503106262
564,0.052873563218390804,0.2,-0.07750911453015731,-0.13287276776598397
565,-0.14022988505747128,-0.1259259259259259,-0.35986374603287324,0.06090001855940932
566,-0.21379310344827587,-0.1111111111111111,-0.2878909968262986,0.2048455169725586
567,0.016091954022988506,0.0962962962962963,-0.4318364952394479,0.027681826617913324
568,-0.02528735632183908,-0.022222222222222223,-0.2048455169725586,-0.06090001855940932
569,-0.23218390804597702,-0.24444444444444444,-0.2878909968262986,0.1107273064716533
570,0.26436781609195403,0.15555555555555556,-0.6311456468884238,-0.22699097826688927
571,0.19080459770114944,0.21481481481481482,-0.2380637089140546,-0.01107273064716533
572,0.08045977011494253,0.1259259259259259,-0.21591824761972395,0.0
573,-0.07126436781609195,-0.06666666666666667,-0.2380637089140546,0.21038188229614127
574,0.14022988505747128,0.22962962962962963,-0.18270005567822795,-0.01107273064716533
575,-0.24597701149425288,-0.28888888888888886,-0.24360007423763727,-0.01107273064716533
576,-0.09425287356321839,-0.0962962962962963,-0.34325465006212524,0.17716369035464527
577,-0.07586206896551724,-0.037037037037037035,-0.1439454984131493,0.15501822906031462
578,-0.12643678160919541,-0.15555555555555556,-0.10519094114807064,0.16609095970747995
579,0.06666666666666667,0.007407407407407408,-0.4927365137988572,-0.04982728791224399
580,-0.02528735632183908,0.05185185185185185,-0.33771828473854254,-0.01107273064716533
581,-0.020689655172413793,-0.0962962962962963,-0.2823546315027159,-0.2380637089140546
582,-0.04367816091954023,-0.15555555555555556,-0.21591824761972395,-0.07750911453015731
583,0.034482758620689655,-0.037037037037037035,-0.31003645812062924,-0.37647284200362124
584,-0.04367816091954023,-0.1111111111111111,-0.4927365137988572,0.016609095970747997
585,0.029885057471264367,-0.05185185185185185,-0.47059105250452654,-0.08304547985373997
586,0.06206896551724138,0.06666666666666667,-0.11626367179523596,-0.02214546129433066
587,-0.19080459770114944,-0.17037037037037037,-0.31003645812062924,0.15501822906031462
588,0.04367816091954023,0.1259259259259259,-0.2878909968262986,0.14948186373673195
589,0.135632183908046,0.06666666666666667,-0.27681826617913324,-0.11626367179523596
590,-0.09885057471264368,-0.022222222222222223,-0.44844559121019584,0.04982728791224399
591,0.0022988505747126436,-0.022222222222222223,-0.2546728048848026,0.02214546129433066
592,-0.22298850574712645,0.022222222222222223,-0.33771828473854254,0.22699097826688927
593,-0.11264367816091954,-0.06666666666666667,-0.24360007423763727,0.04429092258866132
594,-0.07126436781609195,-0.18518518518518517,-0.3487910153857079,-0.1107273064716533
595,-0.2,-0.21481481481481482,-0.42076376459228254,0.3045000927970466
596,0.006896551724137931,-0.007407407407407408,-0.4927365137988572,0.005536365323582665
597,0.2413793103448276,0.25925925925925924,-0.3045000927970466,-0.1439454984131493
598,-0.0022988505747126436,0.007407407407407408,-0.4096910339451172,-0.08304547985373997
599,-0.09425287356321839,-0.17037037037037037,-0.26020917020838524,-0.15501822906031462
600,0.18620689655172415,0.1259259259259259,-0.1439454984131493,-0.08858184517732264
601,-0.09885057471264368,-0.007407407407407408,-0.27681826617913324,0.19377278632539327
602,-0.029885057471264367,0.022222222222222223,-0.16609095970747995,0.18823642100181062
603,0.12183908045977011,0.022222222222222223,-0.5204183404167705,-0.11626367179523596
604,0.09885057471264368,0.007407407407407408,-0.2823546315027159,-0.08858184517732264
605,0.18620689655172415,0.2,-0.27681826617913324,-0.016609095970747997
606,0.03908045977011494,0.037037037037037035,-0.40415466862153454,-0.11626367179523596
607,0.011494252873563218,-0.05185185185185185,-0.2546728048848026,-0.15501822906031462
608,0.02528735632183908,-0.022222222222222223,-0.1605545943838973,0.1439454984131493
609,-0.03908045977011494,-0.022222222222222223,-0.2712819008555506,-0.03321819194149599
610,-0.006896551724137931,-0.05185185185185185,-0.49827287912243984,0.0
611,0.08045977011494253,-0.1111111111111111,-0.4761274178281092,-0.18270005567822795
612,-0.04827586206896552,-0.022222222222222223,-0.2380637089140546,-0.07750911453015731
613,-0.04827586206896552,-0.007407407407407408,-0.4263001299158652,0.005536365323582665
614,0.029885057471264367,0.05185185185185185,-0.35432738070929054,0.06090001855940932
615,-0.0022988505747126436,-0.007407407407407408,-0.3654001113564559,-0.07750911453015731
616,-0.12643678160919541,-0.17037037037037037,-0.3155728234442119,0.1605545943838973
617,-0.14942528735632185,-0.22962962962962963,-0.3654001113564559,0.038754557265078655
618,0.18160919540229886,0.15555555555555556,-0.31003645812062924,-0.1273364024424013
619,-0.24597701149425288,-0.2740740740740741,-0.13287276776598397,0.027681826617913324
620,0.1310344827586207,0.08148148148148149,-0.4595183218573612,0.03321819194149599
621,0.2,0.08148148148148149,-0.2380637089140546,-0.2048455169725586
622,-0.135632183908046,-0.1259259259259259,-0.2989637274734639,-0.08304547985373997
623,0.0022988505747126436,0.1111111111111111,-0.31003645812062924,0.08304547985373997
624,-0.08505747126436781,-0.17037037037037037,-0.23252734359047192,0.32664555409137724
625,-0.21379310344827587,-0.06666666666666667,-0.09411821050090531,0.08304547985373997
626,0.08045977011494253,0.0962962962962963,-0.4263001299158652,0.0
627,-0.052873563218390804,0.007407407407407408,-0.32664555409137724,0.19377278632539327
628,-0.19540229885057472,-0.1111111111111111,-0.5425638017111012,0.24913643956121992
629,0.18620689655172415,0.14074074074074075,-0.34325465006212524,-0.06090001855940932
630,0.10804597701149425,0.0962962962962963,-0.4595183218573612,-0.01107273064716533
631,0.08505747126436781,0.022222222222222223,-0.5314910710639359,0.005536365323582665
632,0.1632183908045977,-0.007407407407407408,-0.48166378315169184,-0.2048455169725586
633,0.06206896551724138,-0.007407407407407408,-0.48720014847527454,0.0
634,0.016091954022988506,-0.007407407407407408,-0.07197274920657465,-0.11626367179523596
635,0.21379310344827587,0.14074074074074075,-0.5647092630054318,-0.1605545943838973
636,0.12643678160919541,0.2740740740740741,-0.3820092073272039,0.05536365323582665
637,-0.2045977011494253,-0.3333333333333333,-0.3930819379743692,-0.027681826617913324
638,-0.24597701149425288,-0.2740740740740741,-0.4096910339451172,0.027681826617913324
639,0.1310344827586207,0.18518518518518517,-0.27681826617913324,0.05536365323582665
640,0.2045977011494253,0.15555555555555556,-0.48720014847527454,-0.18823642100181062
641,-0.09885057471264368,-0.022222222222222223,-0.38754557265078654,0.04429092258866132
642,-0.11264367816091954,-0.18518518518518517,-0.27681826617913324,-0.13287276776598397
643,0.135632183908046,0.17037037037037037,-0.3820092073272039,0.016609095970747997
644,0.06666666666666667,0.08148148148148149,-0.14948186373673195,0.04429092258866132
645,-0.03908045977011494,-0.0962962962962963,-0.5093456097696052,-0.05536365323582665
646,-0.1632183908045977,0.022222222222222223,-0.6588274735063371,0.24360007423763727
647,0.02528735632183908,0.06666666666666667,-0.31003645812062924,0.09411821050090531
648,-0.03908045977011494,0.007407407407407408,-0.05536365323582665,0.09411821050090531
649,0.03908045977011494,0.0962962962962963,-0.45398195653377854,0.1439454984131493
650,0.11264367816091954,0.007407407407407408,-0.3820092073272039,-0.2048455169725586
651,-0.0896551724137931,0.007407407407407408,-0.1605545943838973,0.29342736214988124
652,-0.07126436781609195,0.05185185185185185,-0.5148819750931879,0.1439454984131493
653,-0.02528735632183908,-0.08148148148148149,-0.5481001670346838,0.005536365323582665
654,0.020689655172413793,0.0962962962962963,-0.13287276776598397,0.19930915164897595
655,-0.1632183908045977,-0.1259259259259259,-0.2546728048848026,0.09411821050090531
656,0.135632183908046,0.14074074074074075,-0.24913643956121992,0.18270005567822795
657,-0.2413793103448276,-0.362962962962963,-0.3211091887677946,-0.15501822906031462
658,0.02528735632183908,-0.06666666666666667,-0.3155728234442119,-0.09411821050090531
659,0.35172413793103446,0.3925925925925926,-0.4096910339451172,-0.24360007423763727
660,-0.12643678160919541,-0.22962962962962963,-0.3820092073272039,0.2380637089140546
661,-0.25057471264367814,-0.28888888888888886,-0.2712819008555506,0.02214546129433066
662,0.0022988505747126436,0.05185185185185185,-0.2380637089140546,0.1107273064716533
663,0.052873563218390804,0.1111111111111111,-0.2380637089140546,0.13840913308956662
664,-0.06206896551724138,-0.007407407407407408,-0.3986183032979519,0.17162732503106262
665,-0.020689655172413793,-0.06666666666666667,-0.33771828473854254,-0.1273364024424013
666,0.04367816091954023,0.022222222222222223,-0.4318364952394479,0.05536365323582665
667,-0.27816091954022987,-0.2740740740740741,-0.23252734359047192,0.17716369035464527
668,-0.0022988505747126436,-0.022222222222222223,-0.31003645812062924,-0.016609095970747997
669,0.12183908045977011,0.08148148148148149,-0.4096910339451172,-0.24913643956121992
670,0.05747126436781609,0.037037037037037035,0.01107273064716533,-0.1107273064716533
671,0.06206896551724138,0.1259259259259259,-0.49827287912243984,-0.08304547985373997
672,0.07586206896551724,-0.06666666666666667,-0.4096910339451172,-0.29342736214988124
673,0.08045977011494253,0.0962962962962963,-0.2712819008555506,0.05536365323582665
674,0.08045977011494253,0.007407407407407408,-0.3930819379743692,-0.08858184517732264
675,-0.03908045977011494,-0.037037037037037035,-0.26574553553196795,-0.06643638388299199
676,0.03908045977011494,0.1259259259259259,-0.33771828473854254,0.07197274920657465
677,0.006896551724137931,0.037037037037037035,-0.26574553553196795,0.07197274920657465
678,-0.0896551724137931,-0.1259259259259259,-0.24360007423763727,-0.027681826617913324
679,0.10344827586206896,0.037037037037037035,-0.4927365137988572,-0.10519094114807064
680,0.04367816091954023,-0.007407407407407408,-0.13287276776598397,-0.12180003711881864
681,0.135632183908046,0.1259259259259259,-0.3820092073272039,-0.09965457582448797
682,-0.006896551724137931,-0.1259259259259259,-0.3321819194149599,-0.2048455169725586
683,0.09885057471264368,0.14074074074074075,-0.10519094114807064,-0.016609095970747997
684,0.0022988505747126436,-0.037037037037037035,-0.3155728234442119,-0.04429092258866132
685,0.296551724137931,0.17037037037037037,-0.1605545943838973,-0.34325465006212524
686,-0.10344827586206896,-0.1111111111111111,-0.15501822906031462,-0.04982728791224399
687,0.07586206896551724,0.18518518518518517,-0.2878909968262986,-0.1107273064716533
688,0.04367816091954023,-0.037037037037037035,-0.1605545943838973,0.016609095970747997
689,-0.06666666666666667,-0.15555555555555556,-0.27681826617913324,-0.08858184517732264
690,-0.11264367816091954,-0.18518518518518517,-0.43737286056303054,-0.06090001855940932
691,-0.1310344827586207,-0.05185185185185185,-0.47059105250452654,0.09965457582448797
692,0.19540229885057472,0.3333333333333333,-0.4318364952394479,-0.02214546129433066
693,-0.02528735632183908,-0.05185185185185185,-0.11626367179523596,-0.08304547985373997
